[11/05/2019 16:11:17]: ===================================SEPARATOR================================================
[11/05/2019 16:11:17]: New instance, passed parameters 
[11/05/2019 16:53:23]: 1017333307,0.105537554298312
[11/05/2019 16:53:23]: 5008128,0.197817001583901
[11/05/2019 16:53:23]: 1696256030,0.530869318419541
[11/05/2019 16:53:23]: 1512218812,0.405630886743605
[11/05/2019 16:53:23]: 724735549,0.673332586266721
[11/05/2019 16:53:23]: 92496103,0.162613912561263
[11/05/2019 16:53:23]: 78214401,0.419373002098581
[11/05/2019 16:53:23]: 665136523,0.619456996032715
[11/05/2019 16:53:23]: 1261204436,0.0438220044802045
[11/05/2019 16:53:23]: 1924622579,0.336239794425778
[11/05/2019 16:53:23]: 54748759,0.702372471197682
[11/05/2019 16:53:23]: 1070609524,0.704027138512594
[11/05/2019 16:53:23]: 990487805,0.328173506692133
[11/05/2019 16:53:23]: 1140426122,0.923359462490007
[11/05/2019 16:53:23]: 1743023831,0.560711953584436
[11/05/2019 16:53:23]: 1192527957,0.997166045940093
[11/05/2019 16:53:23]: 1219036422,0.15651419766085
[11/05/2019 16:53:23]: 731457646,0.421454125280238
[11/05/2019 16:53:23]: 1412084281,0.189805500297717
[11/05/2019 16:53:23]: 1881072551,0.542608143548764
[11/05/2019 16:53:23]: 154941993,0.930389386569331
[11/05/2019 16:53:23]: 608787169,0.427202510380746
[11/05/2019 16:53:23]: 602447608,0.976919964876454
[11/05/2019 16:53:23]: 84232986,0.206142476390182
[11/05/2019 16:53:23]: 219339120,0.609790960610747
[11/05/2019 16:53:23]: 663985636,0.0381420338703981
[11/05/2019 16:53:23]: 1269848090,0.563576794026222
[11/05/2019 16:53:23]: 1791050801,0.771360266381577
[11/05/2019 16:53:23]: 1303514295,0.298304952819974
[11/05/2019 16:53:23]: 1581804618,0.461707260208999
[11/05/2019 16:53:23]: 2147090705,0.780822296524803
[11/05/2019 16:53:23]: 1275545512,0.776769335277737
[11/05/2019 16:53:23]: 253442761,0.0459058084738934
[11/05/2019 16:53:23]: 1277657943,0.879907221011774
[11/05/2019 16:53:23]: 169139018,0.888274204399564
[11/05/2019 16:53:23]: 2065673135,0.397488581201755
[11/05/2019 16:53:23]: 360518134,0.353614084587253
[11/05/2019 16:53:23]: 567127467,0.0951049910369818
[11/05/2019 16:53:23]: 899546227,0.0713388990011713
[11/05/2019 16:53:23]: 909439159,0.484311861677241
[11/05/2019 16:53:23]: 620514253,0.324909819907001
[11/05/2019 16:53:23]: 1763560226,0.201867760718739
[11/05/2019 16:53:23]: 540134115,0.517172069995279
[11/05/2019 16:53:23]: 871549687,0.00408127578165442
[11/05/2019 16:53:23]: 692544526,0.569251242824481
[11/05/2019 16:53:23]: 1749035194,0.359248031563707
[11/05/2019 16:53:23]: 973283237,0.414235405816806
[11/05/2019 16:53:23]: 1165635057,0.291328191427201
[11/05/2019 16:53:23]: 722450481,0.506719281667247
[11/05/2019 16:53:23]: 663967644,0.23463072033349
[11/05/2019 16:53:23]: 820261706,0.159316819701026
[11/05/2019 16:53:23]: 273548579,0.213863532624144
[11/05/2019 16:53:23]: 1391326628,0.911703824955832
[11/05/2019 16:53:23]: 1868874907,0.237705011962776
[11/05/2019 16:53:23]: 643144482,0.738918030978608
[11/05/2019 16:53:23]: 756937331,0.535657245915223
[11/05/2019 16:53:23]: 1878649496,0.252273313352965
[11/05/2019 16:53:23]: 370994538,0.674907202215356
[11/05/2019 16:53:23]: 2060726534,0.392104404695381
[11/05/2019 16:53:23]: 1127965330,0.600846412405766
[11/05/2019 16:53:23]: 1374515933,0.590874566971732
[11/05/2019 16:53:23]: 1197041842,0.509510250068042
[11/05/2019 16:53:23]: 158519134,0.602655980085328
[11/05/2019 16:53:23]: 2027800638,0.753643932637593
[11/05/2019 16:53:23]: 1741229054,0.972761115046572
[11/05/2019 16:53:23]: 1629269579,0.912164572585451
[11/05/2019 16:53:23]: 1636715122,0.188859889371721
[11/05/2019 16:53:23]: 219790097,0.129632646278307
[11/05/2019 16:53:23]: 424189946,0.607358192842155
[11/05/2019 16:53:23]: 1189664734,0.339815722471017
[11/05/2019 16:53:23]: 1389227303,0.168141937427289
[11/05/2019 16:53:23]: 1513103638,0.583573144666652
[11/05/2019 16:53:23]: 465520404,0.27880073444862
[11/05/2019 16:53:23]: 1040313424,0.200947011914545
[11/05/2019 16:53:23]: 518569222,0.86788391921105
[11/05/2019 16:53:23]: 712379640,0.944312816459831
[11/05/2019 16:53:23]: 2107689688,0.708337615573936
[11/05/2019 16:53:23]: 1276833349,0.791089555151337
[11/05/2019 16:53:23]: 1292572070,0.617870733429618
[11/05/2019 16:53:23]: 300749305,0.0452309688763837
[11/05/2019 16:53:23]: 2077552064,0.116618762778406
[11/05/2019 16:53:23]: 916722219,0.326726372505876
[11/05/2019 16:53:23]: 2105028456,0.440311839543428
[11/05/2019 16:53:23]: 1661083701,0.685954453743042
[11/05/2019 16:53:23]: 321962718,0.0431251479513595
[11/05/2019 16:53:23]: 1025162234,0.35224237821635
[11/05/2019 16:53:23]: 1799856710,0.18543406537987
[11/05/2019 16:53:23]: 2048564189,0.47191692165654
[11/05/2019 16:53:23]: 1903273479,0.973842900699863
[11/05/2019 16:53:23]: 628644526,0.795015489587102
[11/05/2019 16:53:23]: 253880438,0.743321244019699
[11/05/2019 16:53:23]: 1099868799,0.942939043949795
[11/05/2019 16:53:23]: 1376608947,0.814374953421939
[11/05/2019 16:53:23]: 1998652462,0.0538172554475336
[11/05/2019 16:53:23]: 1276223822,0.311258184402836
[11/05/2019 16:53:23]: 1133295565,0.579658102979724
[11/05/2019 16:53:23]: 1003542482,0.508749842880643
[11/05/2019 16:53:23]: 799680290,0.530290611800873
[11/05/2019 16:53:23]: 1591843489,0.377867415723329
[11/05/2019 16:53:23]: 1295668976,0.776462991152174
[11/05/2019 16:53:23]: 1085119964,0.798479234705902
[11/05/2019 16:53:23]: 109567704,0.19835246363578
[11/05/2019 16:53:23]: 838604290,0.979485242152347
[11/05/2019 16:53:23]: 228039621,0.79603542843649
[11/05/2019 16:53:23]: 1620062904,0.122654939593121
[11/05/2019 16:53:23]: 1943062051,0.628057873634648
[11/05/2019 16:53:23]: 698222770,0.345031819001321
[11/05/2019 16:53:23]: 1990735975,0.224114325001889
[11/05/2019 16:53:23]: 1298051734,0.483943004852134
[11/05/2019 16:53:23]: 1472514242,0.165855307674899
[11/05/2019 16:53:23]: 1094393660,0.71968511944622
[11/05/2019 16:53:23]: 196852150,0.838667389395958
[11/05/2019 16:53:23]: 1106798632,0.89772026282629
[11/05/2019 16:53:23]: 1900375912,0.329373750057711
[11/05/2019 16:53:23]: 1746019980,0.423646426025613
[11/05/2019 16:53:23]: 1569074030,0.508413363019197
[11/05/2019 16:53:23]: 795642728,0.516272428220265
[11/05/2019 16:53:23]: 622162799,0.319743056930482
[11/05/2019 16:53:23]: 1486702512,0.313813857414673
[11/05/2019 16:53:23]: 1186341887,0.661548252525529
[11/05/2019 16:53:23]: 1520817274,0.134659650332602
[11/05/2019 16:53:23]: 642992419,0.471633088528939
[11/05/2019 16:53:23]: 872843457,0.899673998309148
[11/05/2019 16:53:23]: 546583527,0.122279065252412
[11/05/2019 16:53:23]: 1249279640,0.14826582844754
[11/05/2019 16:53:23]: 1988222330,0.257316883773225
[11/05/2019 16:53:23]: 1486433501,0.437487575894914
[11/05/2019 16:53:23]: 573047916,0.785613240108645
[11/05/2019 16:53:23]: 1517868949,0.212354048719795
[11/05/2019 16:53:23]: 1466643687,0.492785290578746
[11/05/2019 16:53:23]: 203052628,0.776815473463766
[11/05/2019 16:53:23]: 2110936732,0.330754151721836
[11/05/2019 16:53:23]: 841809094,0.396395413389614
[11/05/2019 16:53:23]: 553101285,0.808862885836914
[11/05/2019 16:53:23]: 118787390,0.607265620309518
[11/05/2019 16:53:23]: 1142062983,0.29063858431328
[11/05/2019 16:53:23]: 2000401449,0.0241446253024715
[11/05/2019 16:53:23]: 982837934,0.374957110441736
[11/05/2019 16:53:23]: 902519606,0.620033337092043
[11/05/2019 16:53:23]: 928181047,0.615719277698416
[11/05/2019 16:53:23]: 1381256057,0.762652428710206
[11/05/2019 16:53:23]: 1605528749,0.664788083482901
[11/05/2019 16:53:23]: 1069035089,0.473340149257956
[11/05/2019 16:53:23]: 1752859529,0.933012441235135
[11/05/2019 16:53:23]: 535638681,0.504103889923591
[11/05/2019 16:53:23]: 1316257684,0.479945757184152
[11/05/2019 16:53:23]: 1354750087,0.0596481999660135
[11/05/2019 16:53:23]: 1217611426,0.931370256436695
[11/05/2019 16:53:23]: 325726312,0.968662525978248
[11/05/2019 16:53:23]: 171015251,0.0100539946044115
[11/05/2019 16:53:23]: 1378933914,0.445659903085632
[11/05/2019 16:53:23]: 143804903,0.974475545331126
[11/05/2019 16:53:23]: 1323819106,0.63519958575964
[11/05/2019 16:53:23]: 699665998,0.668029912592857
[11/05/2019 16:53:23]: 2104143128,0.891889119936102
[11/05/2019 16:53:23]: 784571980,0.086779471992878
[11/05/2019 16:53:23]: 1675329447,0.0672399099298007
[11/05/2019 16:53:23]: 1824475943,0.331901319479524
[11/05/2019 16:53:23]: 62669777,0.318193433023148
[11/05/2019 16:53:23]: 1788737690,0.918657757303984
[11/05/2019 16:53:23]: 1245876786,0.324545415269465
[11/05/2019 16:53:23]: 1201381139,0.551210799045493
[11/05/2019 16:53:23]: 2135318952,0.0518687619137898
[11/05/2019 16:53:23]: 1416875167,0.871861314341361
[11/05/2019 16:53:23]: 981722409,0.526299321337742
[11/05/2019 16:53:23]: 479487951,0.451605915767889
[11/05/2019 16:53:23]: 1160496201,0.422163986797521
[11/05/2019 16:53:23]: 2090796813,0.197537570818112
[11/05/2019 16:53:23]: 1493978716,0.773157039085942
[11/05/2019 16:53:23]: 103802432,0.862608670193054
[11/05/2019 16:53:23]: 316824232,0.148208912531011
[11/05/2019 16:53:23]: 2046969479,0.357537077906326
[11/05/2019 16:53:23]: 297982880,0.526150775852683
[11/05/2019 16:53:23]: 1502829865,0.563614759856656
[11/05/2019 16:53:23]: 451101238,0.235093184856276
[11/05/2019 16:53:23]: 1937432618,0.833484700803405
[11/05/2019 16:53:23]: 291449244,0.160977424663015
[11/05/2019 16:53:23]: 923197650,0.317570726535083
[11/05/2019 16:53:23]: 1903149862,0.515753577237834
[11/05/2019 16:53:23]: 2104834993,0.564582547435808
[11/05/2019 16:53:23]: 2094689203,0.453946055124489
[11/05/2019 16:53:23]: 452860904,0.453518676782734
[11/05/2019 16:53:23]: 1435829349,0.91373888259462
[11/05/2019 16:53:23]: 1173344943,0.357972080520341
[11/05/2019 16:53:23]: 201083441,0.65205024585689
[11/05/2019 16:53:23]: 1366257587,0.256025849960756
[11/05/2019 16:53:23]: 579512762,0.970337225576088
[11/05/2019 16:53:23]: 1655978279,0.431947675734734
[11/05/2019 16:53:23]: 797470140,0.20189961008816
[11/05/2019 16:53:23]: 885733297,0.468184596611273
[11/05/2019 16:53:23]: 756041100,0.0961691546701682
[11/05/2019 16:53:23]: 1421206677,0.222056936110396
[11/05/2019 16:53:23]: 1340270215,0.389794275811778
[11/05/2019 16:53:23]: 678367075,0.379420730462028
[11/05/2019 16:53:23]: 2130876255,0.656032409358785
[11/05/2019 16:53:23]: 668542488,0.179934475189044
[11/05/2019 16:53:23]: 1702990752,0.483754226697494
[11/05/2019 16:53:23]: 1905232457,0.693586724667618
[11/05/2019 16:53:23]: 2012898959,0.499675766331924
[11/05/2019 16:53:23]: 1479459326,0.225020208966462
[11/05/2019 16:53:23]: 2104038891,0.341837609345949
[11/05/2019 16:53:23]: 1009270039,0.558010137434122
[11/05/2019 16:53:23]: 1286084830,0.646161517429241
[11/05/2019 16:53:23]: 1210382003,0.165379404633017
[11/05/2019 16:53:23]: 837201755,0.997949730603932
[11/05/2019 16:53:23]: 2031991449,0.684323605002986
[11/05/2019 16:53:23]: 221839076,0.511955576255897
[11/05/2019 16:53:23]: 456390688,0.879246516562647
[11/05/2019 16:53:23]: 1701118700,0.988822855515789
[11/05/2019 16:53:23]: 1781137374,0.278815867509142
[11/05/2019 16:53:23]: 1283872233,0.166960586405807
[11/05/2019 16:53:23]: 785346581,0.437604364677148
[11/05/2019 16:53:23]: 731724752,0.456278791863601
[11/05/2019 16:53:23]: 994304221,0.786102432192351
[11/05/2019 16:53:23]: 178550867,0.0775382528442602
[11/05/2019 16:53:23]: 1062185258,0.871675205822883
[11/05/2019 16:53:23]: 1101600432,0.187431498517949
[11/05/2019 16:53:23]: 1048863521,0.0102214627015504
[11/05/2019 16:53:23]: 1344735295,0.103790793616227
[11/05/2019 16:53:23]: 1338262456,0.977950436518504
[11/05/2019 16:53:23]: 1774178477,0.150509880925766
[11/05/2019 16:53:23]: 2125081706,0.994316849854922
[11/05/2019 16:53:23]: 1524311069,0.62699075072398
[11/05/2019 16:53:23]: 164567267,0.281061289962875
[11/05/2019 16:53:23]: 582463603,0.00794648239759099
[11/05/2019 16:53:23]: 1935831096,0.948506265389037
[11/05/2019 16:53:23]: 1439391810,0.410111067076265
[11/05/2019 16:53:23]: 1346838633,0.812808872579042
[11/05/2019 16:53:23]: 2096227742,0.0323736211435747
[11/05/2019 16:53:23]: 466592893,0.142601125940029
[11/05/2019 16:53:23]: 393317071,0.777525609721209
[11/05/2019 16:53:23]: 176598700,0.312314194306878
[11/05/2019 16:53:23]: 1080895469,0.0745445485573935
[11/05/2019 16:53:23]: 367973319,0.915870371235474
[11/05/2019 16:53:23]: 50552707,0.202302012686758
[11/05/2019 16:53:23]: 543432221,0.688354330457912
[11/05/2019 16:53:23]: 785218456,0.851456286316484
[11/05/2019 16:53:23]: 972057686,0.447339716110071
[11/05/2019 16:53:23]: 380947070,0.371388650206564
[11/05/2019 16:53:23]: 1562920795,0.713745139405944
[11/05/2019 16:53:23]: 815283977,0.181947693779109
[11/05/2019 16:53:23]: 1105678515,0.075197744218259
[11/05/2019 16:53:23]: 378164681,0.54611228944087
[11/05/2019 16:53:23]: 432516440,0.102861608426488
[11/05/2019 16:53:23]: 1203151092,0.675606265047382
[11/05/2019 16:53:23]: 73206329,0.593817547705871
[11/05/2019 16:53:23]: 1903779786,0.480575892366737
[11/05/2019 16:53:23]: 1706815499,0.0486406241770092
[11/05/2019 16:53:23]: 146618808,0.677254089004013
[11/05/2019 16:53:23]: 1054383706,0.635268106421115
[11/05/2019 16:53:23]: 978479065,0.160762234200147
[11/05/2019 16:53:23]: 553021817,0.0689287386224273
[11/05/2019 16:53:23]: 1621116367,0.213087270135566
[11/05/2019 16:53:23]: 1251683238,0.818812757180451
[11/05/2019 16:53:23]: 2056132771,0.179830895820554
[11/05/2019 16:53:23]: 1364546692,0.604743459077898
[11/05/2019 16:53:23]: 654084674,0.503529107898254
[11/05/2019 16:53:23]: 1638433256,0.00120483990814762
[11/05/2019 16:53:23]: 564045017,0.00703743379890799
[11/05/2019 16:53:23]: 292524944,0.957218886333154
[11/05/2019 16:53:23]: 1875050406,0.0684893210737451
[11/05/2019 16:53:23]: 763665553,0.347934173582091
[11/05/2019 16:53:23]: 361233935,0.659237800007331
[11/05/2019 16:53:23]: 1721933529,0.885069944842285
[11/05/2019 16:53:23]: 121672952,0.404009009433914
[11/05/2019 16:53:23]: 814035917,0.500138214090903
[11/05/2019 16:53:23]: 1890650994,0.0925236032775247
[11/05/2019 16:53:23]: 554276950,0.218883952227833
[11/05/2019 16:53:23]: 1985191527,0.445942942260738
[11/05/2019 16:53:23]: 687853206,0.963009382115216
[11/05/2019 16:53:23]: 2068567620,0.382593405145497
[11/05/2019 16:53:23]: 312244498,0.38042999076677
[11/05/2019 16:53:23]: 86306714,0.42934589433919
[11/05/2019 16:53:23]: 621128799,0.382987438413774
[11/05/2019 16:53:23]: 1541079261,0.7935930629231
[11/05/2019 16:53:23]: 1687893575,0.0612372691096912
[11/05/2019 16:53:23]: 1161867137,0.533766787747744
[11/05/2019 16:53:23]: 1636661111,0.387150500150002
[11/05/2019 16:53:23]: 1729052363,0.909586677751311
[11/05/2019 16:53:23]: 1934273051,0.095653334677058
[11/05/2019 16:53:23]: 883151546,0.697790483337729
[11/05/2019 16:53:23]: 1636714054,0.553452424031427
[11/05/2019 16:53:23]: 1719631638,0.135278355393223
[11/05/2019 16:53:23]: 1555509342,0.21205830816741
[11/05/2019 16:53:23]: 527043575,0.544070987284217
[11/05/2019 16:53:23]: 164879494,0.816710986577305
[11/05/2019 16:53:23]: 1474743215,0.17320815994088
[11/05/2019 16:53:23]: 2134527932,0.490544981085949
[11/05/2019 16:53:23]: 1982318846,0.97517949388138
[11/05/2019 16:53:23]: 660876234,0.738866764930481
[11/05/2019 16:53:23]: 794573596,0.418850345732109
[11/05/2019 16:53:23]: 359593972,0.263065320562136
[11/05/2019 16:53:23]: 1327192813,0.317827744091781
[11/05/2019 16:53:23]: 2059655146,0.346636188377922
[11/05/2019 16:53:23]: 709515461,0.870954818032195
[11/05/2019 16:53:23]: 888480992,0.014840164694395
[11/05/2019 16:53:23]: 1170865772,0.224653274856812
[11/05/2019 16:53:23]: 1184895354,0.265461377923126
[11/05/2019 16:53:23]: 1332382674,0.591947750929719
[11/05/2019 16:53:23]: 1244819193,0.904911340170033
[11/05/2019 16:53:23]: 1513987592,0.0771773280935256
[11/05/2019 16:53:23]: 295415686,0.173549965570471
[11/05/2019 16:53:23]: 1539348631,0.96927570876166
[11/05/2019 16:53:23]: 804246466,0.367828387007037
[11/05/2019 16:53:23]: 1159211163,0.27158473910372
[11/05/2019 16:53:23]: 996564169,0.829973255670617
[11/05/2019 16:53:23]: 1292446282,0.161849314422276
[11/05/2019 16:53:23]: 1558324023,0.992399140257574
[11/05/2019 16:53:23]: 1138899680,0.499089053133078
[11/05/2019 16:53:23]: 2008820864,0.482938138527301
[11/05/2019 16:53:23]: 378336557,0.377704294574309
[11/05/2019 16:53:23]: 1893359935,0.374468971683862
[11/05/2019 16:53:23]: 279902556,0.0619378327680462
[11/05/2019 16:53:23]: 583007716,0.462077549408226
[11/05/2019 16:53:23]: 1334549984,0.728505647149172
[11/05/2019 16:53:23]: 1868538298,0.33114139518288
[11/05/2019 16:53:23]: 849362823,0.402833137848802
[11/05/2019 16:53:23]: 72716703,0.29282483565287
[11/05/2019 16:53:23]: 604058582,0.993899026417126
[11/05/2019 16:53:23]: 1173063490,0.648746605333288
[11/05/2019 16:53:23]: 2025767064,0.591273280135949
[11/05/2019 16:53:23]: 1732668030,0.0588091439841358
[11/05/2019 16:53:23]: 873797060,0.583757947005219
[11/05/2019 16:53:23]: 886906376,0.383377548485704
[11/05/2019 16:53:23]: 1071598858,0.559360755867958
[11/05/2019 16:53:23]: 1578657935,0.121349978317204
[11/05/2019 16:53:23]: 1409860898,0.0967259696203871
[11/05/2019 16:53:23]: 1564945748,0.327301116812649
[11/05/2019 16:53:23]: 419860762,0.763094677013855
[11/05/2019 16:53:23]: 92793157,0.654877232692613
[11/05/2019 16:53:23]: 1498496018,0.912428895436427
[11/05/2019 16:53:23]: 1602839109,0.811294115526273
[11/05/2019 16:53:23]: 862169135,0.132919958854523
[11/05/2019 16:53:23]: 932991171,0.199009061883674
[11/05/2019 16:53:23]: 274852053,0.432826335277793
[11/05/2019 16:53:23]: 1527102343,0.536442464933005
[11/05/2019 16:53:23]: 2046205737,0.28668350460319
[11/05/2019 16:53:23]: 1158818338,0.584903408114288
[11/05/2019 16:53:23]: 1225929413,0.822855281095419
[11/05/2019 16:53:23]: 2077852580,0.546581837603162
[11/05/2019 16:53:23]: 1393587754,0.88810657518362
[11/05/2019 16:53:23]: 2068188770,0.0620875079473888
[11/05/2019 16:53:23]: 2133279676,0.748755971318463
[11/05/2019 16:53:23]: 1448743480,0.298789416113305
[11/05/2019 16:53:23]: 1447615475,0.706560236730874
[11/05/2019 16:53:23]: 208975784,0.518192020020537
[11/05/2019 16:53:23]: 2041588749,0.891373022408864
[11/05/2019 16:53:23]: 2042160355,0.0308924038107006
[11/05/2019 16:53:23]: 1814394238,0.995542310176204
[11/05/2019 16:53:23]: 1411606187,0.27397350514027
[11/05/2019 16:53:23]: 320619474,0.213988903078245
[11/05/2019 16:53:23]: 548444963,0.0661757686483561
[11/05/2019 16:53:23]: 1821599380,0.198677421639989
[11/05/2019 16:53:23]: 361875004,0.36983413639005
[11/05/2019 16:53:23]: 1196382747,0.143831243805509
[11/05/2019 16:53:23]: 1624428030,0.372657621918552
[11/05/2019 16:53:23]: 1708364407,0.496628343358928
[11/05/2019 16:53:23]: 12750394,0.809685009908716
[11/05/2019 16:53:23]: 2038721009,0.684292615244301
[11/05/2019 16:53:23]: 1756444817,0.65272281814959
[11/05/2019 16:53:23]: 984183605,0.135668453823621
[11/05/2019 16:53:23]: 1127236878,0.42142772414788
[11/05/2019 16:53:23]: 720511693,0.192920423202645
[11/05/2019 16:53:23]: 1257896319,0.0614657756227375
[11/05/2019 16:53:23]: 720971430,0.508724435469473
[11/05/2019 16:53:23]: 1589159913,0.575325558695628
[11/05/2019 16:53:23]: 355462073,0.6936020025488
[11/05/2019 16:53:23]: 853156084,0.434950964727882
[11/05/2019 16:53:23]: 1358749384,0.896899676833721
[11/05/2019 16:53:23]: 459216175,0.794708338936189
[11/05/2019 16:53:23]: 1246066200,0.30478961779959
[11/05/2019 16:53:23]: 1592746285,0.530267242123497
[11/05/2019 16:53:23]: 2040382171,0.724654310720346
[11/05/2019 16:53:23]: 1551928129,0.454060502096107
[11/05/2019 16:53:23]: 1901458595,0.141270010332237
[11/05/2019 16:53:23]: 175103570,0.160600541699957
[11/05/2019 16:53:23]: 381466014,0.00460753636649229
[11/05/2019 16:53:23]: 1751653664,0.0136316232446728
[11/05/2019 16:53:23]: 1479784439,0.83396186345907
[11/05/2019 16:53:23]: 1569083335,0.655327889442131
[11/05/2019 16:53:23]: 1316243842,0.107045404662865
[11/05/2019 16:53:23]: 73241330,0.0483846948707405
[11/05/2019 16:53:23]: 867198978,0.181107689245188
[11/05/2019 16:53:23]: 444814076,0.101917166775985
[11/05/2019 16:53:23]: 213345162,0.570986400158604
[11/05/2019 16:53:23]: 380035934,0.0524537731206295
[11/05/2019 16:53:23]: 1010291026,0.0232000160139054
[11/05/2019 16:53:23]: 155645378,0.153506586865292
[11/05/2019 16:53:23]: 846083148,0.99464333383117
[11/05/2019 16:53:23]: 1012110622,0.610860091918549
[11/05/2019 16:53:23]: 1009848972,0.131693117381862
[11/05/2019 16:53:23]: 378021800,0.19445847403
[11/05/2019 16:53:23]: 917373836,0.579409709470072
[11/05/2019 16:53:23]: 854036215,0.160917390212844
[11/05/2019 16:53:23]: 1885328941,0.383650137290196
[11/05/2019 16:53:23]: 1601749292,0.798755124117599
[11/05/2019 16:53:23]: 356994054,0.558511305860482
[11/05/2019 16:53:23]: 390379320,0.473199386369995
[11/05/2019 16:53:23]: 581289390,0.693295590902351
[11/05/2019 16:53:23]: 271541253,0.769019299544869
[11/05/2019 16:53:23]: 1111369206,0.620755683919767
[11/05/2019 16:53:23]: 761742341,0.314449257363774
[11/05/2019 16:53:23]: 2070822750,0.0290851807357209
[11/05/2019 16:53:23]: 1482079658,0.154433939212204
[11/05/2019 16:53:23]: 2001732878,0.662170713610095
[11/05/2019 16:53:23]: 1330674187,0.694434993292408
[11/05/2019 16:53:23]: 778808842,0.119801274090913
[11/05/2019 16:53:23]: 397456954,0.481230684780158
[11/05/2019 16:53:23]: 1999340103,0.839647177997812
[11/05/2019 16:53:23]: 1334015152,0.824411283165408
[11/05/2019 16:53:23]: 1682373233,0.0462153051263724
[11/05/2019 16:53:23]: 481020155,0.715696445533864
[11/05/2019 16:53:23]: 1771918312,0.378212898214447
[11/05/2019 16:53:23]: 1903133213,0.911942114081207
[11/05/2019 16:53:23]: 1806925982,0.599278640746734
[11/05/2019 16:53:23]: 1895847142,0.700692577148179
[11/05/2019 16:53:23]: 1864439041,0.702281435812955
[11/05/2019 16:53:23]: 200442852,0.849491888587126
[11/05/2019 16:53:23]: 1668550122,0.861580860736585
[11/05/2019 16:53:23]: 494257290,0.398100300877402
[11/05/2019 16:53:23]: 1909676865,0.243257664257315
[11/05/2019 16:53:23]: 491318233,0.215753988463317
[11/05/2019 16:53:23]: 1640691856,0.0514376443118964
[11/05/2019 16:53:23]: 936504725,0.0464370367333465
[11/05/2019 16:53:23]: 801936942,0.700553851994012
[11/05/2019 16:53:23]: 1164331488,0.431036787773965
[11/05/2019 16:53:23]: 154825792,0.30203496632261
[11/05/2019 16:53:23]: 2116566784,0.471306310254757
[11/05/2019 16:53:23]: 852042525,0.639017473738183
[11/05/2019 16:53:23]: 1050839973,0.586089089785744
[11/05/2019 16:53:23]: 306810384,0.778205007677062
[11/05/2019 16:53:23]: 672202024,0.332850868503028
[11/05/2019 16:53:23]: 1673637284,0.918950878045964
[11/05/2019 16:53:23]: 1774332398,0.660379692288292
[11/05/2019 16:53:23]: 56828425,0.335588428348111
[11/05/2019 16:53:23]: 1512368551,0.0694344258259211
[11/05/2019 16:53:23]: 1308871294,0.223098912380216
[11/05/2019 16:53:23]: 2008216531,0.540158421518355
[11/05/2019 16:53:23]: 1755412026,0.00823847623925585
[11/05/2019 16:53:23]: 2043738204,0.773676118242404
[11/05/2019 16:53:23]: 2023184936,0.839778425563024
[11/05/2019 16:53:23]: 1156443835,0.140861627245723
[11/05/2019 16:53:23]: 122609593,0.451785833319549
[11/05/2019 16:53:23]: 1349900059,0.566162118020543
[11/05/2019 16:53:23]: 1539054762,0.622032166282661
[11/05/2019 16:53:23]: 972227414,0.137961724371632
[11/05/2019 16:53:23]: 799390836,0.644067396244066
[11/05/2019 16:53:23]: 548103502,0.111057580034741
[11/05/2019 16:53:23]: 1997673479,0.895937012460053
[11/05/2019 16:53:23]: 937174525,0.845055804050088
[11/05/2019 16:53:23]: 483612749,0.77571430372806
[11/05/2019 16:53:23]: 42894352,0.037842560577133
[11/05/2019 16:53:23]: 2139543037,0.472749673981569
[11/05/2019 16:53:23]: 1764256806,0.848997465264517
[11/05/2019 16:53:23]: 787882267,0.445444792250844
[11/05/2019 16:53:23]: 1404194215,0.388524742977938
[11/05/2019 16:53:23]: 1476025018,0.715659376567071
[11/05/2019 16:53:23]: 1382915447,0.303091292876327
[11/05/2019 16:53:23]: 514738693,0.172156832726745
[11/05/2019 16:53:23]: 592182204,0.327562259197031
[11/05/2019 16:53:23]: 623531924,0.260075790928712
[11/05/2019 16:53:23]: 2026583475,0.404430631270833
[11/05/2019 16:53:23]: 1895926895,0.566289762298711
[11/05/2019 16:53:23]: 1497202105,0.965423295723937
[11/05/2019 16:53:23]: 2078481411,0.824091115418864
[11/05/2019 16:53:23]: 1309791545,0.921490411703238
[11/05/2019 16:53:23]: 1228001115,0.106633959387724
[11/05/2019 16:53:23]: 1177844063,0.166404598470034
[11/05/2019 16:53:23]: 1760516084,0.50066856457883
[11/05/2019 16:53:23]: 310438651,0.584344866957676
[11/05/2019 16:53:23]: 1353429530,0.779598734238929
[11/05/2019 16:53:23]: 427941623,0.271233429792911
[11/05/2019 16:53:23]: 2079093337,0.0642039263919945
[11/05/2019 16:53:23]: 967729176,0.656585989360039
[11/05/2019 16:53:23]: 208754,0.952139289561724
[11/05/2019 16:53:23]: 1871239291,0.758082371558101
[11/05/2019 16:53:23]: 1331827879,0.108843636749705
[11/05/2019 16:53:23]: 1191211596,0.965123944433929
[11/05/2019 16:53:23]: 1786733954,0.61554360790902
[11/05/2019 16:53:23]: 332823032,0.430012603024958
[11/05/2019 16:53:23]: 1665503736,0.856122800082025
[11/05/2019 16:53:23]: 1892210409,0.542795155450141
[11/05/2019 16:53:23]: 1794277509,0.732388474388229
[11/05/2019 16:53:23]: 1753833064,0.580693750912647
[11/05/2019 16:53:23]: 359022745,0.477565589117615
[11/05/2019 16:53:23]: 1037851158,0.73902531794227
